Name,Slug,Collection ID,Locale ID,Item ID,Archived,Draft,Created On,Updated On,Published On,Main Image,Second Image,Multi Images,Catégorie,Détails Prix,Détails de L'article,Informations Complémentaires,Prix de promotion,Prix hors promotion,Produit Similaires,Afficher,Video link Youtube seulement
SOFIA,sofia,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6849796f72b7f55005ed1c7c,FALSE,FALSE,Wed Jun 11 2025 12:41:19 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:46:16 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 18:46:16 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162750b0cf2ecc894c763f_SOFIA%20(1).1.webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162756139344b6b6d6bf03_SOFIA%20(6).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162750b0cf2ecc894c763f_SOFIA%20(1).1.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916276afec0bcca1cb21133_SOFIA%20(1).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916276db0cf2ecc894c9275_SOFIA%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916276b35d20aba8a4eee7a_SOFIA%20(4).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6916276f72d7d5b7e5d91bb3_SOFIA%20(5).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/69162756139344b6b6d6bf03_SOFIA%20(6).webp,cac,,,,8330,9800,chambre-adulte-festina; chambre-adulte-carolina; chambre-adulte-havana; chambre-adulte-monaco; chambre-a-coucher-toscana; chambre-adulte-selena,TRUE,
BUBBLE - FORME U,bubble---forme-u,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,68498984bbef3d13855e9345,FALSE,FALSE,Wed Jun 11 2025 13:49:56 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:42:44 GMT+0000 (Coordinated Universal Time),Thu Dec 25 2025 17:42:44 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bc32b102cb4aa6d45a_1%20(2).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988accbc359a4efd73c65_5.png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bc32b102cb4aa6d45a_1%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bccbc359a4efd75bde_1.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bccbc359a4efd75be1_2.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988c4702622dcb868977b_3%20(2).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bc702622dcb868956e_3.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988c19d0aaaeacd0020e1_4.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988accbc359a4efd73c65_5.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bf0c98522ad35e9a44_7.png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684988bf9d0aaaeacd001dff_8.png,salons-et-sejours,"•	Séjour/Salon en forme L ou U. Exemple : 3x2 mètres pour 5850 DT au lieu de 7250 DT.
•	Composition libre selon votre espace : canapé 3 places + canapé 2 places + fauteuil pour 6760 DT au lieu de 8450 DT.
","<p>Découvrezle <strong id="""">modèle “BUBBLE”</strong>, fabriqué sur mesure pour votre salon. Disponibledans une variété de couleurs et tissus haut de gamme, il offre un confortinégalé grâce à sa mousse HR. Profitez de notre <strong id="""">promotion exclusive</strong> cemois-ci à <strong id="""">1170 DT</strong> le mètre linéaire (au lieu de 1450 DT).</p>",,5850,7250,sejour-minotti; sejour-perla; sejour-prada; sejour-luxury; sejour-milano,TRUE,
AICHOUCHA ,aichoucha,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684aca4fd79b27afb70379bd,FALSE,FALSE,Thu Jun 12 2025 12:38:39 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:39:19 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:39:19 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac6a2d79b27afb70099cf_aichoucha%20(5).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac6cf2d4ad4d3ec5a94ce_AICHOUCHA%20(1).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac6ec55ff929df8b154ff_aichoucha%20(7).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac6a2d79b27afb70099cf_aichoucha%20(5).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac7083dfc33e8f73e97ec_AICHOUCHA%20(3).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ac71adbbd3dc2a49ef314_aichoucha%20(4).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,6900,8640,chambre-enfant-pascal; chambre-enfant-perla; chambre-enfant-baya; chambre-enfant-delta,TRUE,
ANAS ,anas,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684accc90615358af557abc0,FALSE,FALSE,Thu Jun 12 2025 12:49:13 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:49:13 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:49:13 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb56c6eab6dbcddcf6bc_anas%20(3).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb5ec6eab6dbcddcfd35_anas%20(1).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb56c6eab6dbcddcf6bc_anas%20(3).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb67aaca7f8f68e5140a_anas%20(2).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb5ec6eab6dbcddcfd35_anas%20(1).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acb67d79b27afb7047f6a_anas%20(4).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,5615,7040,aichoucha; chambre-enfant-camping; chambre-enfant-contraste; chambre-enfant-green,TRUE,
BLUE,blue,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ace3ad79b27afb70649d0,FALSE,FALSE,Thu Jun 12 2025 12:55:22 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:55:22 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 12:55:22 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd2653e102d6b8ce8c8e_429789687_793523992806077_1266252318448029610_n.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd4a2177b224f68ef48f_BLUE%20(9).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd5dad20a9327e5304dd_BLUE%20(8).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd4a2177b224f68ef48f_BLUE%20(9).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd5d4fcf160e66ee09b8_BLUE%20(5).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acd5dad20a9327e5304da_BLUE%20(1).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,6150,7720,chambre-enfant-contraste; chambre-enfant-delta; chambre-enfant-eline; chambre-enfant-green,FALSE,
CHOUCHENA,chouchena,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684acfdfad20a9327e553a84,FALSE,FALSE,Thu Jun 12 2025 13:02:23 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:02:23 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:02:23 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ace9cec0f36165f5c1778_chouchena%20(4).1.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684aceaa0615358af557ea90_chouchena%20(6).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ace9cec0f36165f5c1778_chouchena%20(4).1.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684aceaa0615358af557ea90_chouchena%20(6).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acec60a49125e1637521e_chouchena%20(3).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acec5aaca7f8f68e5dfe1_chouchena%20(5).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684acec52d4ad4d3ec5c69c5_chouchena%20(4).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,8255,10350,chambre-enfant-contraste; chambre-enfant-iris; chambre-enfant-camping; chambre-enfant-cyrine,TRUE,
GAMING,gaming,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad0ffec0f36165f5ddff7,FALSE,FALSE,Thu Jun 12 2025 13:07:11 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:07:11 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:07:11 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad0544fcf160e66eef482_HAIFA%20(2).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad063f4c1fcaef0dfbfb0_HAIFA%20(5).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad03955ff929df8b75fbf_HAIFA%20(2).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad06c0a49125e1638b5e6_HAIFA%20(4).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad063f4c1fcaef0dfbfb0_HAIFA%20(5).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,7795,9775,anas; aichoucha; blue; chambre-enfant-camping; chambre-enfant-cyrine; chambre-enfant-julia; chambre-enfant-meriem,TRUE,
KARAM,karam,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad28b4a4b34c0c6248dc2,FALSE,FALSE,Thu Jun 12 2025 13:13:47 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:13:47 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:13:47 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad154ad20a9327e56ce0c_KARAM%20(3).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad17eaaca7f8f68e739d5_KARAM%20(1).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a834a13add236c7332_KARAM%20(3).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a836a0adf87ee99968_KARAM%20(4).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a8d7df7aa090cb376e_KARAM%20(5).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a8ad20a9327e570f4b_KARAM%20(6).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a8508a1646c16bed4e_KARAM%20(7).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad1a8644ad706de39327e_KARAM%20(8).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,8690,10930,chambre-enfant-baya; chambre-enfant-green; anas; blue; chambre-enfant-iris; chambre-enfant-delta; chambre-enfant-pascal,TRUE,
LION,lion,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad375508a1646c16cd121,FALSE,FALSE,Thu Jun 12 2025 13:17:41 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:17:41 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:17:41 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2b136a0adf87ee9d96d_LION%20(3).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2be4a4b34c0c624c12d_LION%20(3).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2d1fb004cf00a732ffe_LION%20(1).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2be4a4b34c0c624c12d_LION%20(3).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2d14fcf160e66ef8ad5_LION%20(7).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2d14a4b34c0c624d611_LION%20(2).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2d1508a1646c16c6f2d_LION%20(5).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad2d14a4b34c0c624d60d_LION%20(8).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,6760,8517,chambre-enfant-baya; chambre-enfant-contraste; chambre-enfant-eline; chambre-enfant-iris; chambre-enfant-julia; chambre-enfant-perla,TRUE,
LONDON ,london,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad4330615358af55918ff,FALSE,FALSE,Thu Jun 12 2025 13:20:51 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:20:51 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:20:51 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad39b508a1646c16cddf6_LONDON%20(3).jpeg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad3b0644ad706de3a37d4_LONDON%20(2).jpeg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad3baad20a9327e583b93_LONDON%20(1).jpeg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad39b508a1646c16cddf6_LONDON%20(3).jpeg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad3bac6eab6dbcde01e3a_LONDON%20(8).jpeg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,7310,5815,chambre-enfant-baya; chambre-enfant-delta; chambre-enfant-eline; chambre-enfant-camping; chambre-enfant-pascal; chambre-enfant-perla; chambre-enfant-haroun,TRUE,
MARAM,maram,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad52c55ff929df8b9864e,FALSE,FALSE,Thu Jun 12 2025 13:25:00 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:25:00 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:25:00 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad46a508a1646c16d6b2a_maram%20(4).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad4738be8e5e739274eec_maram%20(2).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad48378feeb981bae088b_maram%20(1).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad46a508a1646c16d6b2a_maram%20(4).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad483f4c1fcaef0e34a73_maram%20(7).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad4833dfc33e8f742c704_maram%20(9).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad483c0b07716982ec1d0_maram%20(10).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,,,chambre-enfant-baya; chambre-enfant-delta; chambre-enfant-iris; chambre-enfant-eline; chambre-enfant-meriem; chambre-enfant-green; chambre-enfant-cyrine,TRUE,
NEW,new,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad5d6ad20a9327e590012,FALSE,FALSE,Thu Jun 12 2025 13:27:50 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:27:50 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:27:50 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad5604c6673673bde9854_new%20(2).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad56478feeb981bae6972_NEW%202.1.jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad5604c6673673bde9854_new%20(2).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad56478feeb981bae6972_NEW%202.1.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad56f690467c5843894fe_NEW%202.jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad56e2d4ad4d3ec6121ec_new%20(9).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,5605,7040,chambre-enfant-baya; chambre-enfant-camping; chambre-enfant-contraste; chambre-enfant-green; chambre-enfant-haroun; chambre-enfant-iris; chambre-enfant-eline; chambre-enfant-julia; chambre-enfant-meriem,TRUE,
SANDRA,sandra,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad70a0615358af55ac037,FALSE,FALSE,Thu Jun 12 2025 13:32:58 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:32:58 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:32:58 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad67b690467c5843952c4_SANDRA%20(10).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad680c6eab6dbcde13bba_SANDRA%20(11).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad67b690467c5843952c4_SANDRA%20(10).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad680c6eab6dbcde13bba_SANDRA%20(11).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad68b0615358af55a6c07_SANDRA%20(14).jpg,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,7505,9460,chambre-enfant-iris; chambre-enfant-camping; chambre-enfant-eline; chambre-enfant-meriem; chambre-enfant-green; chambre-enfant-perla; chambre-enfant-delta; chambre-enfant-polo,TRUE,
STILETTO,stiletto,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,684ad85f508a1646c16e9caf,FALSE,FALSE,Thu Jun 12 2025 13:38:39 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:38:39 GMT+0000 (Coordinated Universal Time),Thu Jun 12 2025 13:38:39 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad789581797a1abcbda8e_stellitto%20(3).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/65dc55b482ce8a721cc6b446_STILETTO%20(1).png,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/65dc55b482ce8a721cc6b446_STILETTO%20(1).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/65dc55b90dbc69eb8a910955_STILETTO%20(7).png; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/684ad7ba53e102d6b8d361e8_stellitto%20(1).png,chambre-enfant,,"<p id="""">La composition de la chambre détermine le prix.<br>- Modèle Personnalisable selon vos préférences des couleurs et dimensions.<br>Les tarifs varient selon la composition et dimensions que vous souhaitez.<br>- Possibilité d'a comptes Pour réservation d'articles aux Prix promotionnelles.<br>- Possibilité de commander par téléphone sans déplacement ( le reçu de virement / versement bancaire&nbsp;fait&nbsp;foi&nbsp;).</p><p>‍</p>",,8430,10600,chambre-enfant-baya; chambre-enfant-iris; chambre-enfant-julia; chambre-enfant-polo; chambre-enfant-meriem; chambre-enfant-pascal,TRUE,
SOHO,soho,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,68fe3a0516d8a1d0a74245fa,FALSE,FALSE,Sun Oct 26 2025 15:11:01 GMT+0000 (Coordinated Universal Time),Tue Nov 11 2025 18:00:57 GMT+0000 (Coordinated Universal Time),Tue Nov 11 2025 18:00:57 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe392fc1044e436dd93ee5_SOHO%20(4).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe39390ef67e0549ebdf34_SOHO%20(1).jpg,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe394256378f8a45188c16_OTHERS%20(4).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe39390ef67e0549ebdf34_SOHO%20(1).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe392fc1044e436dd93ee5_SOHO%20(4).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe39404cf1aea26635b083_SOHO%20(11).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe39403024f820fbed2bb2_SOHO%20(12).jpg; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/68fe393f3024f820fbed2b18_SOHO%20(14).jpg,salons-et-sejours,,"<p id="""">👉 1100 DT le mètre linéaire au lieu de 1375 DT</p><p id="""">👉 3 x 2 mètres standard à 5500 DT (Prix ajustable en fonction des dimensions)</p><p id="""">‍</p>","Découvrez le séjour Soho, fabriqué sur mesure pour s'adapter parfaitement à votre salon. Disponible en forme L ou forme U avec double coin, ce séjour allie confort exceptionnel avec sa mousse HR et son tissu haut de gamme anti-taches, disponible dans une variété de couleurs tendance.
Offre spéciale ce mois-ci :
👉 1100 DT le mètre linéaire au lieu de 1375 DT
👉 3 x 2 mètres standard à 5500 DT (Prix ajustable en fonction des dimensions)
",10120,12650,sejour-capela; salon-armanda; sejour-piano-tricota; salon-tokyo; salon-victoria; sejour-perla; aichoucha,TRUE,
HAVANA,havana,656da3bd4abd712dfd496de4,656da3bf4abd712dfd49721a,6915e20b2ce742524657868e,FALSE,FALSE,Thu Nov 13 2025 13:50:03 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 13:50:39 GMT+0000 (Coordinated Universal Time),Thu Nov 13 2025 15:33:28 GMT+0000 (Coordinated Universal Time),https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e0532ce742524656e68c_HAVANA%20(4).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e05fb789e8bf72b4760e_HAVANA%20(1).webp,https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e05fb789e8bf72b4760e_HAVANA%20(1).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e067f8fddebb72c3ee58_HAVANA%20(2).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e06c48ffa1fe1822a74d_HAVANA%20(3).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e0532ce742524656e68c_HAVANA%20(4).webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e06996da53746cb16c40_HAVANA_part1_instagram.webp; https://cdn.prod.website-files.com/656da3bd4abd712dfd496de6/6915e069b13fbd424774e017_HAVANA_part2_instagram.webp,salons-et-sejours,"CANAPE 3 PLACES : 2900 DT AU LIEU DE 3650 DT
CANAPE 2 PLACES : 2600 DT AU LIEU DE 3250 DT
FAUTEUIL : 1400 DT AU LIEU DE 1750 DT","<p>MODEL PERSONNALISABLE A 100 % ( COULEUR BOIS , TISSU , DIMENSIONS .. etc ) </p><p>SOLCE EN BOIS MASSIF HETRE </p><p>MOUSSE HR 30 </p><p>TISSU TOILE AVEC POSSIBILITE DE CHANGEMENT</p>",,6900,8700,salon-eva-gris; sejour-luxury; salon-tesla; salon-lotus; sejour-piano-tricota,TRUE,
